Date,Voucher Type,Voucher Number,Account Code,Account Name,Parent Group,Group Path,Debit,Credit,Description
24/12/2025,Payment,AUTO-20260318-0030,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251224-8611 - Chinna
24/12/2025,Payment,AUTO-20260318-0031,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,800.00,,Expense Voucher: EV-CR-20251224-5945 - Vamsi
24/12/2025,Payment,AUTO-20260318-0031,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,800.00,Expense Voucher: EV-CR-20251224-5945 - Vamsi
24/12/2025,Payment,AUTO-20260318-0032,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,10000.00,,Expense Voucher: EV-CR-20251224-3765 - Hari
24/12/2025,Payment,AUTO-20260318-0032,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,10000.00,Expense Voucher: EV-CR-20251224-3765 - Hari
24/12/2025,Payment,AUTO-20260318-0033,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1000.00,,Expense Voucher: EV-CR-20251224-3964 - Hari
24/12/2025,Payment,AUTO-20260318-0033,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1000.00,Expense Voucher: EV-CR-20251224-3964 - Hari
25/12/2025,Payment,AUTO-20260318-0035,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3120.00,,Expense Voucher: EV-CR-20251225-2779 - Ramesh
25/12/2025,Payment,AUTO-20260318-0035,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3120.00,Expense Voucher: EV-CR-20251225-2779 - Ramesh
25/12/2025,Payment,AUTO-20260318-0036,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,6850.00,,Expense Voucher: EV-CR-20251225-7239 - Naveen
25/12/2025,Payment,AUTO-20260318-0036,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,6850.00,Expense Voucher: EV-CR-20251225-7239 - Naveen
25/12/2025,Payment,AUTO-20260318-0037,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,300.00,,Expense Voucher: EV-CR-20251225-1679 - Krishna
25/12/2025,Payment,AUTO-20260318-0037,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,300.00,Expense Voucher: EV-CR-20251225-1679 - Krishna
25/12/2025,Payment,AUTO-20260318-0038,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,9500.00,,Expense Voucher: EV-CR-20251225-0628 - Hari
25/12/2025,Payment,AUTO-20260318-0038,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,9500.00,Expense Voucher: EV-CR-20251225-0628 - Hari
26/12/2025,Payment,AUTO-20260318-0040,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251226-5739 - Santhosh
26/12/2025,Payment,AUTO-20260318-0040,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251226-5739 - Santhosh
26/12/2025,Payment,AUTO-20260318-0041,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251226-8018 - Patrudu
26/12/2025,Payment,AUTO-20260318-0041,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251226-8018 - Patrudu
27/12/2025,Payment,AUTO-20260318-0043,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,800.00,,Expense Voucher: EV-CR-20251227-7558 - Ramesh
27/12/2025,Payment,AUTO-20260318-0043,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,800.00,Expense Voucher: EV-CR-20251227-7558 - Ramesh
27/12/2025,Payment,AUTO-20260318-0044,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251227-9230 - Ramesh
27/12/2025,Payment,AUTO-20260318-0044,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251227-9230 - Ramesh
27/12/2025,Payment,AUTO-20260318-0045,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1000.00,,Expense Voucher: EV-CR-20251227-5884 - Hari
27/12/2025,Payment,AUTO-20260318-0045,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1000.00,Expense Voucher: EV-CR-20251227-5884 - Hari
27/12/2025,Payment,AUTO-20260318-0046,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,500.00,,Expense Voucher: EV-CR-20251227-0178 - Pankaj
27/12/2025,Payment,AUTO-20260318-0046,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,500.00,Expense Voucher: EV-CR-20251227-0178 - Pankaj
27/12/2025,Payment,AUTO-20260318-0047,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,700.00,,Expense Voucher: EV-CR-20251227-5063 - Vamsi
27/12/2025,Payment,AUTO-20260318-0047,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,700.00,Expense Voucher: EV-CR-20251227-5063 - Vamsi
27/12/2025,Payment,AUTO-20260318-0048,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,36000.00,,Expense Voucher: EV-CR-20251227-6223 - Shyam
27/12/2025,Payment,AUTO-20260318-0048,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,36000.00,Expense Voucher: EV-CR-20251227-6223 - Shyam
29/12/2025,Payment,AUTO-20260318-0050,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,500.00,,Expense Voucher: EV-CR-20251229-8238 - Pankaj
29/12/2025,Payment,AUTO-20260318-0050,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,500.00,Expense Voucher: EV-CR-20251229-8238 - Pankaj
29/12/2025,Payment,AUTO-20260318-0051,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1260.00,,Expense Voucher: EV-CR-20251229-8988 - Ramabau
29/12/2025,Payment,AUTO-20260318-0051,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1260.00,Expense Voucher: EV-CR-20251229-8988 - Ramabau
29/12/2025,Payment,AUTO-20260318-0052,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,700.00,,Expense Voucher: EV-CR-20251229-2879 - Vamsi
29/12/2025,Payment,AUTO-20260318-0052,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,700.00,Expense Voucher: EV-CR-20251229-2879 - Vamsi
29/12/2025,Payment,AUTO-20260318-0053,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,850.00,,Expense Voucher: EV-CR-20251229-6839 - Naveen
29/12/2025,Payment,AUTO-20260318-0053,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,850.00,Expense Voucher: EV-CR-20251229-6839 - Naveen
29/12/2025,Payment,AUTO-20260318-0054,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,490.00,,Expense Voucher: EV-CR-20251229-3789 - Krishna
29/12/2025,Payment,AUTO-20260318-0054,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,490.00,Expense Voucher: EV-CR-20251229-3789 - Krishna
29/12/2025,Payment,AUTO-20260319-0001,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,10000.00,,Expense Voucher: EV-CR-20251229-0654 - Hari
29/12/2025,Payment,AUTO-20260319-0001,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,10000.00,Expense Voucher: EV-CR-20251229-0654 - Hari
29/12/2025,Payment,AUTO-20260319-0002,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1000.00,,Expense Voucher: EV-CR-20251229-9301 - Hari
29/12/2025,Payment,AUTO-20260319-0002,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1000.00,Expense Voucher: EV-CR-20251229-9301 - Hari
29/12/2025,Payment,AUTO-20260319-0003,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,250.00,,Expense Voucher: EV-CR-20251229-5941 - Krishna
29/12/2025,Payment,AUTO-20260319-0003,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,250.00,Expense Voucher: EV-CR-20251229-5941 - Krishna
30/12/2025,Payment,AUTO-20260319-0005,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251230-2023 - Lakshman
30/12/2025,Payment,AUTO-20260319-0005,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251230-2023 - Lakshman
30/12/2025,Payment,AUTO-20260319-0006,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251230-9840 - Chinna
30/12/2025,Payment,AUTO-20260319-0006,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251230-9840 - Chinna
30/12/2025,Payment,AUTO-20260319-0007,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,800.00,,Expense Voucher: EV-CR-20251230-8231 - Vamsi
30/12/2025,Payment,AUTO-20260319-0007,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,800.00,Expense Voucher: EV-CR-20251230-8231 - Vamsi
31/12/2025,Payment,AUTO-20260319-0009,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251231-1786 - Santhosh
31/12/2025,Payment,AUTO-20260319-0009,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251231-1786 - Santhosh
31/12/2025,Payment,AUTO-20260319-0010,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,500.00,,Expense Voucher: EV-CR-20251231-3041 - Shyam
31/12/2025,Payment,AUTO-20260319-0010,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,500.00,Expense Voucher: EV-CR-20251231-3041 - Shyam
31/12/2025,Payment,AUTO-20260319-0011,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20251231-5322 - Patrudu
31/12/2025,Payment,AUTO-20260319-0011,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20251231-5322 - Patrudu
31/12/2025,Payment,AUTO-20260319-0012,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,700.00,,Expense Voucher: EV-CR-20251231-2580 - vamsi
31/12/2025,Payment,AUTO-20260319-0012,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,700.00,Expense Voucher: EV-CR-20251231-2580 - vamsi
31/12/2025,Payment,AUTO-20260319-0013,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,600.00,,Expense Voucher: EV-CR-20251231-8316 - Krishna
31/12/2025,Payment,AUTO-20260319-0013,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,600.00,Expense Voucher: EV-CR-20251231-8316 - Krishna
31/12/2025,Payment,AUTO-20260319-0014,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,9900.00,,Expense Voucher: EV-CR-20251231-6745 - Hari
31/12/2025,Payment,AUTO-20260319-0014,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,9900.00,Expense Voucher: EV-CR-20251231-6745 - Hari
01/01/2026,Payment,AUTO-20260319-0016,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,650.00,,Expense Voucher: EV-CR-20260101-3902 - Shyam
01/01/2026,Payment,AUTO-20260319-0016,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,650.00,Expense Voucher: EV-CR-20260101-3902 - Shyam
01/01/2026,Payment,AUTO-20260319-0017,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260101-5500 - Ramesh
01/01/2026,Payment,AUTO-20260319-0017,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260101-5500 - Ramesh
01/01/2026,Payment,AUTO-20260319-0018,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,800.00,,Expense Voucher: EV-CR-20260101-1762 - Vamsi
01/01/2026,Payment,AUTO-20260319-0018,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,800.00,Expense Voucher: EV-CR-20260101-1762 - Vamsi
01/01/2026,Payment,AUTO-20260319-0019,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,180.00,,Expense Voucher: EV-CR-20260101-1800 - Ramesh
01/01/2026,Payment,AUTO-20260319-0019,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,180.00,Expense Voucher: EV-CR-20260101-1800 - Ramesh
01/01/2026,Payment,AUTO-20260319-0020,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,160.00,,Expense Voucher: EV-CR-20260101-2440 - Ramesh
01/01/2026,Payment,AUTO-20260319-0020,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,160.00,Expense Voucher: EV-CR-20260101-2440 - Ramesh
01/01/2026,Payment,AUTO-20260319-0021,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,250.00,,Expense Voucher: EV-CR-20260101-1119 - DTDCA
01/01/2026,Payment,AUTO-20260319-0021,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,250.00,Expense Voucher: EV-CR-20260101-1119 - DTDCA
01/01/2026,Payment,AUTO-20260319-0022,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,500.00,,Expense Voucher: EV-CR-20260101-1759 - Ramesh
01/01/2026,Payment,AUTO-20260319-0022,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,500.00,Expense Voucher: EV-CR-20260101-1759 - Ramesh
01/01/2026,Payment,AUTO-20260319-0023,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,700.00,,Expense Voucher: EV-CR-20260101-6540 - Ramesh
01/01/2026,Payment,AUTO-20260319-0023,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,700.00,Expense Voucher: EV-CR-20260101-6540 - Ramesh
02/01/2026,Payment,AUTO-20260320-0148,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1700.00,,Expense Voucher: EV-CR-20260102-5159 - Chinna
02/01/2026,Payment,AUTO-20260320-0148,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1700.00,Expense Voucher: EV-CR-20260102-5159 - Chinna
02/01/2026,Payment,AUTO-20260320-0153,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,200.00,,Expense Voucher: EV-CR-20260102-1602 - Shyam
02/01/2026,Payment,AUTO-20260320-0153,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,200.00,Expense Voucher: EV-CR-20260102-1602 - Shyam
02/01/2026,Payment,AUTO-20260320-0154,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2000.00,,Expense Voucher: EV-CR-20260102-1700 - Shyam
02/01/2026,Payment,AUTO-20260320-0154,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2000.00,Expense Voucher: EV-CR-20260102-1700 - Shyam
02/01/2026,Payment,AUTO-20260320-0155,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2000.00,,Expense Voucher: EV-CR-20260102-8716 - Sumit eletricals
02/01/2026,Payment,AUTO-20260320-0155,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2000.00,Expense Voucher: EV-CR-20260102-8716 - Sumit eletricals
02/01/2026,Payment,AUTO-20260320-0156,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2000.00,,Expense Voucher: EV-CR-20260102-7482 - Shyam
02/01/2026,Payment,AUTO-20260320-0156,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2000.00,Expense Voucher: EV-CR-20260102-7482 - Shyam
02/01/2026,Payment,AUTO-20260320-0158,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,2800.00,,Expense Voucher: EV-CR-20260102-1480 - Ramesh
02/01/2026,Payment,AUTO-20260320-0158,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,2800.00,Expense Voucher: EV-CR-20260102-1480 - Ramesh
02/01/2026,Payment,AUTO-20260322-0151,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,700.00,,Expense Voucher: EV-CR-20260102-6939 - Pankaj
02/01/2026,Payment,AUTO-20260322-0151,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,700.00,Expense Voucher: EV-CR-20260102-6939 - Pankaj
02/01/2026,Payment,AUTO-20260322-0152,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,4800.00,,Expense Voucher: EV-CR-20260102-5919 - Hari
02/01/2026,Payment,AUTO-20260322-0152,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,4800.00,Expense Voucher: EV-CR-20260102-5919 - Hari
02/01/2026,Payment,AUTO-20260322-0153,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,700.00,,Expense Voucher: EV-CR-20260102-6961 - Vamsi
02/01/2026,Payment,AUTO-20260322-0153,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,700.00,Expense Voucher: EV-CR-20260102-6961 - Vamsi
03/01/2026,Payment,AUTO-20260320-0149,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260103-6529 - Lakshman
03/01/2026,Payment,AUTO-20260320-0149,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260103-6529 - Lakshman
03/01/2026,Payment,AUTO-20260320-0159,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3000.00,,Expense Voucher: EV-CR-20260103-5752 - Santhosh
03/01/2026,Payment,AUTO-20260320-0159,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3000.00,Expense Voucher: EV-CR-20260103-5752 - Santhosh
03/01/2026,Payment,AUTO-20260320-0160,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1080.00,,Expense Voucher: EV-CR-20260103-9679 - Rambabu
03/01/2026,Payment,AUTO-20260320-0160,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1080.00,Expense Voucher: EV-CR-20260103-9679 - Rambabu
03/01/2026,Payment,AUTO-20260320-0161,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,13990.00,,Expense Voucher: EV-CR-20260103-8188 - Yenky naidu
03/01/2026,Payment,AUTO-20260320-0161,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,13990.00,Expense Voucher: EV-CR-20260103-8188 - Yenky naidu
03/01/2026,Payment,AUTO-20260320-0162,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,700.00,,Expense Voucher: EV-CR-20260103-8850 - Vamsi
03/01/2026,Payment,AUTO-20260320-0162,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,700.00,Expense Voucher: EV-CR-20260103-8850 - Vamsi
05/01/2026,Payment,AUTO-20260320-0157,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,3140.00,,Expense Voucher: EV-CR-20260105-2290 - Ramesh
05/01/2026,Payment,AUTO-20260320-0157,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,3140.00,Expense Voucher: EV-CR-20260105-2290 - Ramesh
05/01/2026,Payment,AUTO-20260320-0163,5300,Operating Expenses,Operating Expenses,Expenses > Operating Expenses,1000.00,,Expense Voucher: EV-CR-20260105-7449 - Pankaj
05/01/2026,Payment,AUTO-20260320-0163,1001,Cash-in-Hand,Cash & Cash Equivalents,Assets > Current Assets > Cash & Cash Equivalents,,1000.00,Expense Voucher: EV-CR-20260105-7449 - Pankaj
